plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet
GAO20211004t162512p0000-B,31.735834,-101.80054,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t162512p0000-C,31.7500791,-101.80193,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t162512p0000-D,31.759627,-101.80767,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210705T191011_20210705T205140_19315_02_020200_20210711T004426.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,OFFL,RPRO,360,False
GAO20211004t162512p0000-E,32.090551,-101.82452,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t162512p0000-G,32.290019,-101.84881,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t162512p0000-I,32.407546,-101.85884,2021-10-04T16:25:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t164425p0000-B,32.003775,-101.8508,2021-10-04T16:44:25+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t164425p0000-C,32.00361,-101.85173,2021-10-04T16:44:25+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210705T191011_20210705T205140_19315_02_020200_20210711T004426.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,OFFL,RPRO,360,False
GAO20211004t164425p0000-D,32.002435,-101.85599,2021-10-04T16:44:25+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t165923p0000-C,32.241285,-101.90314,2021-10-04T16:59:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211003T191537_20211003T205706_20592_02_020200_20211005T112914.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210705T191011_20210705T205140_19315_02_020200_20210711T004426.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,OFFL,RPRO,360,False
GAO20211004t171803p0000-C,32.241676,-101.90348,2021-10-04T17:18:03+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211003T191537_20211003T205706_20592_02_020200_20211005T112914.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t173359p0000-A,32.223885,-101.9277,2021-10-04T17:33:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210705T191011_20210705T205140_19315_02_020200_20210711T004426.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,OFFL,RPRO,360,False
GAO20211004t173359p0000-B,32.2224126,-101.92833,2021-10-04T17:33:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t173359p0000-C,32.218252,-101.93973,2021-10-04T17:33:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t173359p0000-D,32.2021903,-101.94433,2021-10-04T17:33:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210705T191011_20210705T205140_19315_02_020200_20210711T004426.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,OFFL,RPRO,360,False
GAO20211004t175313p0000-A,32.33248,-101.95817,2021-10-04T17:53:13+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201008T182409_20201008T200539_15484_03_020400_20221114T103605.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t182815p0000-A,31.6995422,-102.00972,2021-10-04T18:28:15+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T180501_20201009T194631_15498_03_020400_20221114T103818.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211004t183356p0000-A,31.6997416,-102.00957,2021-10-04T18:33:56+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210705T191011_20210705T205140_19315_03_020400_20221126T133629.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T180501_20201009T194631_15498_03_020400_20221114T103818.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t152503p0000-A,31.882134,-103.83292,2021-10-05T15:25:03+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t153810p0000-D,31.811635,-103.8755,2021-10-05T15:38:10+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t153810p0000-E,31.869513,-103.79587,2021-10-05T15:38:10+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t163005p0000-A,31.7240318,-103.89524,2021-10-05T16:30:05+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t163005p0000-B,31.724763,-103.88576,2021-10-05T16:30:05+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t163005p0000-C,31.724467,-103.88061,2021-10-05T16:30:05+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t163005p0000-D,31.725236,-103.87179,2021-10-05T16:30:05+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t164225p0000-A,31.647674,-104.01227,2021-10-05T16:42:25+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t164534p0000-A,31.692891,-103.89475,2021-10-05T16:45:34+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t170039p0000-A,31.664627,-103.89129,2021-10-05T17:00:39+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t170039p0000-B,31.664491,-103.89646,2021-10-05T17:00:39+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t170039p0000-C,31.6898788,-103.86165,2021-10-05T17:00:39+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t170039p0000-D,31.7687793,-103.73899,2021-10-05T17:00:39+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t171431p0000-A,31.664586,-103.89133,2021-10-05T17:14:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t171431p0000-B,31.66455,-103.89651,2021-10-05T17:14:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
GAO20211005t171431p0000-C,31.659548,-103.87227,2021-10-05T17:14:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20211004T185629_20211004T203758_20606_02_020200_20211006T110927.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210706T185107_20210706T203237_19329_03_020400_20221126T143144.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20201009T194631_20201009T212800_15499_03_020400_20221114T103820.nc,OFFL,RPRO,RPRO,90;360,False
