plume_id,plume_time,lat,lon,s5p_minus360_path,s5p_minus90_path,S5p_path,proc_0,proc_90,proc_360,nearest_iy,nearest_ix,pos_centers,ch4_var
av320241015t200258-A,2024-10-15T20:02:58+00,35.51063741599704,-119.40791170699758,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231020T205009_20231020T223139_31191_03_020500_20231022T130300.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240717T193543_20240717T211713_35035_03_020600_20240720T070353.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241015T193941_20241015T212110_36312_03_020701_20241017T162717.nc,OFFL,OFFL,OFFL,2951,52,"2951,52;2950,52;2951,51;2951,53;2952,52;2950,51;2950,53;2952,51",methane_mixing_ratio_bias_corrected
av320241025t213142-C,2024-10-25T21:31:42+00,35.17392819678909,-119.42425063653828,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231031T204234_20231031T222404_31347_03_020500_20231102T124020.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240727T194750_20240727T212919_35177_03_020600_20240801T074146.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241025T195107_20241025T213237_36454_03_020701_20241027T115916.nc,OFFL,OFFL,OFFL,3006,83,"3006,83;3005,83;3006,82;3006,84;3007,83;3005,82;3005,84;3007,82",methane_mixing_ratio_bias_corrected
av320241025t213142-D,2024-10-25T21:31:42+00,35.2770114304473,-119.38481369951704,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231031T204234_20231031T222404_31347_03_020500_20231102T124020.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240727T194750_20240727T212919_35177_03_020600_20240801T074146.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241025T195107_20241025T213237_36454_03_020701_20241027T115916.nc,OFFL,OFFL,OFFL,3008,84,"3008,84;3007,84;3008,83;3008,85;3009,84;3007,83;3007,85;3009,83",methane_mixing_ratio_bias_corrected
av320241105t174829-E,2024-11-05T17:48:29+00,33.081005904108224,-112.28156071681236,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231110T191242_20231110T205411_31488_03_020500_20231112T114132.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240806T195946_20240806T214115_35319_03_020600_20240811T214359.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241105T194323_20241105T212453_36610_03_020701_20241109T052505.nc,OFFL,OFFL,OFFL,3025,142,"3025,142;3024,142;3025,141;3026,142;3024,141;3026,141",methane_mixing_ratio_bias_corrected
av320241105t174829-F,2024-11-05T17:48:29+00,33.080736055699305,-112.2879593330161,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231110T191242_20231110T205411_31488_03_020500_20231112T114132.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240806T195946_20240806T214115_35319_03_020600_20240811T214359.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241105T194323_20241105T212453_36610_03_020701_20241109T052505.nc,OFFL,OFFL,OFFL,3025,142,"3025,142;3024,142;3025,141;3026,142;3024,141;3026,141",methane_mixing_ratio_bias_corrected
av320241105t174829-G,2024-11-05T17:48:29+00,33.08207651822288,-112.28813286668074,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231110T191242_20231110T205411_31488_03_020500_20231112T114132.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240806T195946_20240806T214115_35319_03_020600_20240811T214359.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241105T194323_20241105T212453_36610_03_020701_20241109T052505.nc,OFFL,OFFL,OFFL,3025,142,"3025,142;3024,142;3025,141;3026,142;3024,141;3026,141",methane_mixing_ratio_bias_corrected
av320241105t174829-H,2024-11-05T17:48:29+00,33.08303397889792,-112.28747990293994,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231110T191242_20231110T205411_31488_03_020500_20231112T114132.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240806T195946_20240806T214115_35319_03_020600_20240811T214359.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241105T194323_20241105T212453_36610_03_020701_20241109T052505.nc,OFFL,OFFL,OFFL,3025,142,"3025,142;3024,142;3025,141;3026,142;3024,141;3026,141",methane_mixing_ratio_bias_corrected
av320241105t174829-I,2024-11-05T17:48:29+00,33.083431071249194,-112.286451103527,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231110T191242_20231110T205411_31488_03_020500_20231112T114132.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240806T195946_20240806T214115_35319_03_020600_20240811T214359.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20241105T194323_20241105T212453_36610_03_020701_20241109T052505.nc,OFFL,OFFL,OFFL,3025,142,"3025,142;3024,142;3025,141;3026,142;3024,141;3026,141",methane_mixing_ratio_bias_corrected
av320250109t201915-A,2025-01-09T20:19:15+00,35.47103187823399,-119.7407515585216,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240114T203307_20240114T221437_32411_03_020600_20240116T123716.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T191448_20241011T205617_36255_03_020701_20241014T070409.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3267,27,"3267,27;3266,27;3267,26;3267,28;3268,27;3266,28;3268,26;3268,28",methane_mixing_ratio_bias_corrected
av320250109t201915-D,2025-01-09T20:19:15+00,35.47449516623868,-119.7625448729681,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240114T203307_20240114T221437_32411_03_020600_20240116T123716.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T191448_20241011T205617_36255_03_020701_20241014T070409.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3267,27,"3267,27;3266,27;3267,26;3267,28;3268,27;3266,28;3268,26;3268,28",methane_mixing_ratio_bias_corrected
av320250109t211902-A,2025-01-09T21:19:02+00,35.279803053951724,-119.4597065723568,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T205617_20241011T223747_36256_03_020701_20241014T070845.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3261,28,"3261,28;3260,28;3261,29;3262,28;3260,29;3262,27;3262,29",methane_mixing_ratio_bias_corrected
av320250109t211902-E,2025-01-09T21:19:02+00,35.25380902211272,-119.44142259187896,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T205617_20241011T223747_36256_03_020701_20241014T070845.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3261,28,"3261,28;3260,28;3261,29;3262,28;3260,29;3262,27;3262,29",methane_mixing_ratio_bias_corrected
av320250109t212855-C,2025-01-09T21:28:55+00,35.475018089896835,-119.43016543877832,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T205617_20241011T223747_36256_03_020701_20241014T070845.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3264,29,"3264,29;3263,29;3264,28;3264,30;3265,29;3263,28;3263,30;3265,28",methane_mixing_ratio_bias_corrected
av320250109t212855-E,2025-01-09T21:28:55+00,35.25381494378219,-119.44109656739916,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T205617_20241011T223747_36256_03_020701_20241014T070845.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3261,28,"3261,28;3260,28;3261,29;3262,28;3260,29;3262,27;3262,29",methane_mixing_ratio_bias_corrected
av320250110t192256-A,2025-01-10T19:22:56+00,35.51074750194087,-118.90496738628866,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3261,32,"3261,32;3260,32;3261,31;3262,32;3260,31;3262,31",methane_mixing_ratio_bias_corrected
av320250110t193957-A,2025-01-10T19:39:57+00,35.47348682978239,-119.058002788326,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t193957-C,2025-01-10T19:39:57+00,35.50718531110108,-119.0371662073399,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250110T190437_20250110T204607_37546_03_020800_20250112T113042.nc,OFFL,OFFL,OFFL,3296,9,,methane_mixing_ratio_bias_corrected
av320250110t194827-A,2025-01-10T19:48:27+00,35.36975993421082,-119.0778250014223,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3260,31,"3260,31;3259,31;3260,30;3260,32;3261,31;3259,30;3259,32;3261,30",methane_mixing_ratio_bias_corrected
av320250110t194827-B,2025-01-10T19:48:27+00,35.50071220828839,-119.07103413000031,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t194827-C,2025-01-10T19:48:27+00,35.50380847671357,-119.0763628592434,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t194827-D,2025-01-10T19:48:27+00,35.503791539123284,-119.06926915863492,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t194827-F,2025-01-10T19:48:27+00,35.473601515539286,-119.05796303616452,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t194827-G,2025-01-10T19:48:27+00,35.47068904344512,-119.0626522222204,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t194827-H,2025-01-10T19:48:27+00,35.3764856360453,-119.06789819390016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3260,31,"3260,31;3259,31;3260,30;3260,32;3261,31;3259,30;3259,32;3261,30",methane_mixing_ratio_bias_corrected
av320250110t194827-I,2025-01-10T19:48:27+00,35.39518064901995,-119.05287140730567,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3260,31,"3260,31;3259,31;3260,30;3260,32;3261,31;3259,30;3259,32;3261,30",methane_mixing_ratio_bias_corrected
av320250110t194827-J,2025-01-10T19:48:27+00,35.37272454646951,-119.0757552750076,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3260,31,"3260,31;3259,31;3260,30;3260,32;3261,31;3259,30;3259,32;3261,30",methane_mixing_ratio_bias_corrected
av320250110t194827-K,2025-01-10T19:48:27+00,35.40384695527307,-119.05160216734068,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3260,31,"3260,31;3259,31;3260,30;3260,32;3261,31;3259,30;3259,32;3261,30",methane_mixing_ratio_bias_corrected
av320250110t194827-L,2025-01-10T19:48:27+00,35.470787542942944,-119.06123140225006,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241012T185539_20241012T203708_36269_03_020701_20241015T043820.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3262,31,"3262,31;3261,31;3262,30;3262,32;3263,31;3261,30;3261,32;3263,30",methane_mixing_ratio_bias_corrected
av320250110t200933-B,2025-01-10T20:09:33+00,35.28556008796029,-119.3962990880554,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240115T201408_20240115T215538_32425_03_020600_20240117T122737.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20241011T205617_20241011T223747_36256_03_020701_20241014T070845.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250109T192336_20250109T210506_37532_03_020800_20250111T113441.nc,OFFL,OFFL,OFFL,3261,29,"3261,29;3260,29;3261,28;3261,30;3262,29;3260,28;3260,30;3262,28",methane_mixing_ratio_bias_corrected
