plume_id,l89_minus90,l89_minus360
ang20171026t191727-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t192142-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t192539-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t193010-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t193343-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t193733-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t193733-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t194120-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t194512-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t194512-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202024-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202024-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202024-D,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202604-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202604-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202604-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202604-D,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t202604-F,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t203137-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t203137-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t205326-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t205326-D,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t210059-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t210059-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t210059-D,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t210059-E,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t210059-F,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215115-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215115-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215522-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215522-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215947-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171026t215947-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t175813-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t175813-D,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t175813-E,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t175813-F,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t180333-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t182106-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t182106-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t182106-C,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t182515-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171108t182515-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171109t195225-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80440342016291LGN01.tif
ang20171113t181422-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t181422-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t182028-B,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t184215-A,l8_minus90_LC80440342017197LGN01.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t185442-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80420352016309LGN01.tif
ang20171113t191125-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80420352016309LGN01.tif
ang20171113t191125-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80420352016309LGN01.tif
ang20171113t191546-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80420352016309LGN01.tif
ang20171113t191546-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t193233-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t193740-A,l8_minus90_LC80410362017224LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t193740-B,l8_minus90_LC80410362017224LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t193740-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t193740-D,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t194233-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t195800-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t202553-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t203340-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t203745-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t203745-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t204118-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t204118-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t205334-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t210409-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t210409-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t210409-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t212445-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t212445-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t212445-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t214656-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t214656-B,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t215354-C,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t215354-D,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20171113t215730-A,l8_minus90_LC80420352017231LGN00.tif,l8_minus360_LC80410362016318LGN01.tif
ang20180821t191919-A,l8_minus90_LC80430342018129LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180821t191919-B,l8_minus90_LC80430342018129LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180821t200507-A,l8_minus90_LC80420352018138LGN00.tif,l8_minus360_LC80420352017231LGN00.tif
ang20180821t200507-B,l8_minus90_LC80420352018138LGN00.tif,l8_minus360_LC80420352017231LGN00.tif
ang20180821t201135-B,l8_minus90_LC80420352018138LGN00.tif,l8_minus360_LC80420352017231LGN00.tif
ang20180821t201548-B,l8_minus90_LC80420352018138LGN00.tif,l8_minus360_LC80420352017231LGN00.tif
ang20180917t194913-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180917t200809-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180917t201723-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t203546-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t204525-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t210325-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t211230-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t212127-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80430342017238LGN00.tif
ang20180917t213045-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t182318-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t182318-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t183420-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t183420-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t184533-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t184533-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t190324-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t190324-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t191334-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t191334-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t192216-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t192216-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t193649-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t193649-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t195115-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t195115-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t200411-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t200411-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t202534-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-F,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-G,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-H,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-I,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-J,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-K,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-L,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-M,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-N,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-O,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-P,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180919t204827-Q,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t180956-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t180956-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t182324-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t183722-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t183722-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t185005-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t185005-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t185005-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t185005-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t185005-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t190207-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t190207-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t190207-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t190207-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t190207-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t191240-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t192430-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180920t193536-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t193023-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t193023-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t194326-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t194326-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t195009-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t195009-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t202750-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t202750-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t203520-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-F,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-J,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-K,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-L,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-M,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-Q,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-R,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-S,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-T,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t205612-U,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-F,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-G,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-H,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-J,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-L,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-M,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-P,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-Q,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-R,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-S,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-T,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t210202-U,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t212002-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t212002-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221128-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221128-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221128-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221128-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221711-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221711-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20180922t221711-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t173050-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t173050-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t173050-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t173050-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t173735-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t202630-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181001t203231-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t183808-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t183808-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t184359-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t184359-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t184931-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t184931-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192348-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192348-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192348-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192929-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192929-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t192929-F,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t193542-A,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t193542-B,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t193542-C,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t193542-D,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
ang20181005t193542-E,l8_minus90_LC80400362018172LGN00.tif,l8_minus360_LC80400362017265LGN00.tif
