,plume_id,l89_path,l89_-7_path,l89_pre_path,l89_pre_pre_path,std_ok,plume_latitude,plume_longitude,datetime
867,ang20171023t183733-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t183733-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t183733-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t183733-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t183733-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.49675578879071,-117.6119441545076,2017-10-23T18:37:33+00
868,ang20171023t184406-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t184406-A_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t184406-A_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-A_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-A_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.4899094714703,-117.6201148785575,2017-10-23T18:44:06+00
869,ang20171023t184406-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t184406-B_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t184406-B_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-B_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-B_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.4899094714703,-117.6201148785575,2017-10-23T18:44:06+00
870,ang20171023t184406-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t184406-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t184406-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t184406-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.4899094714703,-117.6201148785575,2017-10-23T18:44:06+00
871,ang20171023t192818-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t192818-B_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t192818-B_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t192818-B_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t192818-B_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.719642,-117.704563,2017-10-23T19:28:18+00
872,ang20171023t192818-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t192818-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t192818-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t192818-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t192818-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.721644,-117.701161,2017-10-23T19:28:18+00
873,ang20171023t193220-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t193220-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t193220-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t193220-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t193220-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71679547027088,-117.70476863866917,2017-10-23T19:32:20+00
874,ang20171023t193220-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t193220-F_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t193220-F_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t193220-F_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t193220-F_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71964,-117.70456,2017-10-23T19:32:20+00
875,ang20171023t215031-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215031-A_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215031-A_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-A_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-A_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71715,-117.7025,2017-10-23T21:50:31+00
876,ang20171023t215031-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215031-B_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215031-B_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-B_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-B_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71635252255609,-117.70462842972758,2017-10-23T21:50:31+00
877,ang20171023t215031-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215031-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215031-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71463,-117.705958,2017-10-23T21:50:31+00
878,ang20171023t215031-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215031-D_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215031-D_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-D_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-D_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.720434,-117.702768,2017-10-23T21:50:31+00
879,ang20171023t215031-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215031-F_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215031-F_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-F_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215031-F_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.70836,-117.70809,2017-10-23T21:50:31+00
880,ang20171023t215413-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-A_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-A_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-A_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-A_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71382743923132,-117.697280336327,2017-10-23T21:54:13+00
881,ang20171023t215413-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-B_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-B_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-B_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-B_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71621,-117.70243,2017-10-23T21:54:13+00
882,ang20171023t215413-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-C_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-C_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-C_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71266664834972,-117.7033024797202,2017-10-23T21:54:13+00
883,ang20171023t215413-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-D_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-D_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-D_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-D_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.720434,-117.702768,2017-10-23T21:54:13+00
884,ang20171023t215413-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-E_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-E_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-E_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-E_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.719642,-117.704563,2017-10-23T21:54:13+00
885,ang20171023t215413-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-F_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-F_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-F_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-F_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.70242703558171,-117.70139192234636,2017-10-23T21:54:13+00
886,ang20171023t215413-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-G_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-G_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-G_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-G_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.717149,-117.702502,2017-10-23T21:54:13+00
887,ang20171023t215413-H,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20171023t215413-H_l89_sr_LANDSAT_8_20171024T182251Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20171023t215413-H_l89_prev_LANDSAT_8_20171015T182837Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-H_minus90_l89_sr_LANDSAT_8_20170727T182815Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20171023t215413-H_minus360_l89_sr_LANDSAT_8_20161021T182253Z.tif,0,33.71463,-117.705958,2017-10-23T21:54:13+00
888,ang20180821t200507-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180821t200507-A_l89_sr_LANDSAT_8_20180822T183336Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180821t200507-A_l89_prev_LANDSAT_8_20180806T183328Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t200507-A_minus90_l89_sr_LANDSAT_8_20180518T183305Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t200507-A_minus360_l89_sr_LANDSAT_8_20170819T183411Z.tif,0,36.393379,-119.382122,2018-08-21T20:05:07+00
889,ang20180821t200507-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180821t200507-B_l89_sr_LANDSAT_8_20180822T183336Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180821t200507-B_l89_prev_LANDSAT_8_20180806T183328Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t200507-B_minus90_l89_sr_LANDSAT_8_20180518T183305Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t200507-B_minus360_l89_sr_LANDSAT_8_20170819T183411Z.tif,0,36.391841,-119.38044,2018-08-21T20:05:07+00
890,ang20180821t201135-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180821t201135-B_l89_sr_LANDSAT_8_20180822T183336Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180821t201135-B_l89_prev_LANDSAT_8_20180806T183328Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t201135-B_minus90_l89_sr_LANDSAT_8_20180518T183305Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t201135-B_minus360_l89_sr_LANDSAT_8_20170819T183411Z.tif,0,36.27695080733908,-119.45226125923112,2018-08-21T20:11:35+00
891,ang20180821t201548-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180821t201548-B_l89_sr_LANDSAT_8_20180822T183336Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180821t201548-B_l89_prev_LANDSAT_8_20180806T183328Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t201548-B_minus90_l89_sr_LANDSAT_8_20180518T183305Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180821t201548-B_minus360_l89_sr_LANDSAT_8_20170819T183411Z.tif,0,36.135161,-119.459455,2018-08-21T20:15:48+00
892,ang20180920t185005-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180920t185005-A_l89_sr_LANDSAT_8_20180921T184519Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180920t185005-A_l89_prev_LANDSAT_8_20180820T184509Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-A_minus90_l89_sr_LANDSAT_8_20180617T184436Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-A_minus360_l89_sr_LANDSAT_8_20171004T184556Z.tif,0,37.997968,-121.934226,2018-09-20T18:50:05+00
893,ang20180920t185005-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180920t185005-B_l89_sr_LANDSAT_8_20180921T184519Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180920t185005-B_l89_prev_LANDSAT_8_20180820T184509Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-B_minus90_l89_sr_LANDSAT_8_20180617T184436Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-B_minus360_l89_sr_LANDSAT_8_20171004T184556Z.tif,0,37.998831,-121.935629,2018-09-20T18:50:05+00
894,ang20180920t185005-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/ang20180920t185005-C_l89_sr_LANDSAT_8_20180921T184519Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/ang20180920t185005-C_l89_prev_LANDSAT_8_20180820T184509Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-C_minus90_l89_sr_LANDSAT_8_20180617T184436Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/ang20180920t185005-C_minus360_l89_sr_LANDSAT_8_20171004T184556Z.tif,0,37.997033,-121.935958,2018-09-20T18:50:05+00
