plume_id,latitude,longitude,datetime,has_s2,has_l89,has_emit,has_s5p,s2_0_std_512,s2_-90_std_512,s2_-360_std_512,s2_plume_mask_512_path,l89_0_std_512,l89_-90_std_512,l89_-360_std_512,l89_mask_512_path,emit_0_simulated_512_path,emit_-90_simulated_512_path,emit_-180_simulated_512_path,S5p_path,s5p_minus90_path,s5p_minus360_path,nearest_iy,nearest_ix,pos_centers
ang20191023t164221-5,32.2070468953249,-103.60107777909862,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-5/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-5/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-5/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-5/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-6,32.200253,-103.683608,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-6/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-6/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-6/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-6/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-7,32.14306781927781,-103.73929837301648,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-7/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-7/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-7/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-7/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-A,32.211822,-103.594205,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-A/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-C,32.28412362,-103.4637799,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-D,32.4473465,-103.225709,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-D/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t164221-E,32.48382585,-103.1471952,2019-10-23T16:42:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t164221-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t164221-E/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-A,32.10204095,-103.7380639,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-A/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-B,32.17101889,-103.6524776,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-B/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-C,32.21182472,-103.5940076,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-D,32.258607,-103.464658,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-D/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-E,32.26753955,-103.4373595,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-E/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-F,32.31139,-103.430746,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-F/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-G,32.3898729,-103.2433163,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-G/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-G/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-G/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t165811-H,32.224287,-103.514999,2019-10-23T16:58:11+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-H/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t165811-H/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t165811-H/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t172753-2,32.20366,-103.469256,2019-10-23T17:27:53+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-2/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-2/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-2/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t172753-2/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t172753-3,32.116135,-103.626557,2019-10-23T17:27:53+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-3/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-3/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-3/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t172753-3/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t172753-A,32.21314,-103.444328,2019-10-23T17:27:53+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t172753-A/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t172753-B,32.10584351,-103.6773944,2019-10-23T17:27:53+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t172753-B/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t172753-C,32.07896,-103.677017,2019-10-23T17:27:53+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t172753-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t172753-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t174017-B,32.167941,-103.505049,2019-10-23T17:40:17+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t174017-B/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t174017-C,32.07892716,-103.6769711,2019-10-23T17:40:17+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t174017-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t174017-D,32.0644261,-103.6649871,2019-10-23T17:40:17+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t174017-D/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t174017-E,32.03695515,-103.7007678,2019-10-23T17:40:17+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t174017-E/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t174017-F,32.32851982,-103.2203761,2019-10-23T17:40:17+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t174017-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t174017-F/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t175603-A,32.12319237,-103.5415526,2019-10-23T17:56:03+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t175603-A/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t175603-B,32.11096956,-103.5559235,2019-10-23T17:56:03+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t175603-B/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t175603-C,32.06512765,-103.5786829,2019-10-23T17:56:03+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t175603-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t175603-D,32.03781921,-103.6905277,2019-10-23T17:56:03+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t175603-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t175603-D/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t180821-A,32.25211611,-103.2339175,2019-10-23T18:08:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t180821-A/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t180821-B,32.26258003,-103.2664675,2019-10-23T18:08:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t180821-B/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t180821-C,32.038195,-103.627011,2019-10-23T18:08:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t180821-C/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t180821-D,32.06522626,-103.5786014,2019-10-23T18:08:21+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t180821-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t180821-D/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t182357-1,32.256851,-103.194084,2019-10-23T18:23:57+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-1/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-1/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-1/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t182357-1/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t182357-2,32.065618,-103.531844,2019-10-23T18:23:57+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-2/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-2/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-2/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t182357-2/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t182357-3,32.03465,-103.580881,2019-10-23T18:23:57+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-3/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-3/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t182357-3/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t182357-3/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t183654-2,32.027987,-103.570625,2019-10-23T18:36:54+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-2/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-2/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-2/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t183654-2/resized_512x512.tif,,,,,,,,,,,,,
ang20191023t183654-3,31.973049,-103.620952,2019-10-23T18:36:54+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-3/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-3/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20191023t183654-3/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20191023t183654-3/resized_512x512.tif,,,,,,,,,,,,,
